inventory_id,nsn,mpn,cage_code,part_name,category_section,quantity,uom,storage_location,unit_price,total_value,condition,photo_url
INV-HMMWV-13514,5360-01-088-0552,11686274,12436,"SPRING, HELICAL, COMP",Springs,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13515,1005-01-083-9297,11686271,12436,"PLATE, SHOE GUIDE",Armament,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13516,5310-00-134-4141,110357,12436,"WNUT, SPEGIAL& soxctcesie ee es 2",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13517,4730-01-043-3055,11625496,12436,"THEE; PUBE, fo sseiceset eine ae nieces 1",Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13518,5330-01-044-1941,11625497,12436,GASKET sito oiccstictestesa ited viet ecctizet Sietecstees ab,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13519,5340-00-733-9365,7339365,12436,"BRACKET, ANGLE",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13520,5310-00-877-5972,10910174-3,12436,"WASHER, FLAT o.oo. eee ee eee eee terete eens eeeetees 10",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13521,5340-00-040-2372,7339489,12436,"BRACKET, ANGLE RIGHT",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13522,5340-00-733-9367,7339367,12436,"BRACKET, ANGLE LEFT",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13523,5310-00-067-6356,MS51922-57,96906,"NUT, SELF-LOCKING, HE",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13524,4030-01-371-9331,12355838,12436,SHACKLE secs schteset he eA eects Ae ee 1,Heating / Cooling,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13525,5305-00-947-4356,B1821BH075C350N,12436,"SCREW, CAP, HEXAGON H",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13526,5310-00-483-8789,MS17829-6F,96906,"NUT, SELF-LOCKING, HE",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13527,2510-00-733-9406,7339406,12436,"HANGER, SPRING, VEHIC LEFT",Body / Armor,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13528,5340-00-705-8969,7339405,12436,"BRACKET, MOUNTING RIGHT",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13529,2510-00-733-9407,7339407,12436,"SHACKLE, LEAF SPRING",Body / Armor,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13530,5305-00-947-2309,B1821BH075F375N,12436,"SCREW, CAP, HEXAGON H",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13531,5120-01-388-0958,12436705,12436,LANDING JACK ..0,Tools / Hand Tools,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13532,5315-01-147-0855,11602356-2,12436,PIN) LOCK. ccchtisten sik tiithaciebt ain elute 1,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13533,5340-01-386-3974,12441073,12436,"CRANK, HAND. ou",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13534,5315-00-234-1671,MS24665-633,96906,PIN: COTTER: 2. cco iinet 3,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13535,2510-00-741-0199,7410199,12436,"PIN, VEHICULAR LEAF",Body / Armor,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13536,2510-00-733-9408,7339408,12436,PLATE SHACKLE INNER,Body / Armor,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13537,3120-00-810-7609,MS35771-91,96906,"BEARING, SLEEVE",Bearings,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13538,2510-00-705-8968,7339409,12436,"LINK, SPRING SHACKLE",Body / Armor,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13539,2510-01-144-8847,12313029,12436,"SPRING ASSEMBLY, LEA 5 LEAVES",Body / Armor,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13540,2510-01-353-3116,12354240,12436,"SPRING ASSEMBLY, LEA 6 LEAVES",Body / Armor,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13541,5340-01-147-8290,12313016,12436,"BUMPER, NONMETALLIC",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13542,5306-01-147-8225,12313028,12436,BOI. Jacek eA ee ee 2,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13543,3040-01-317-1580,7339435,12436,"CONNECTING LINK, RIG",Drivetrain,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13544,2510-00-733-9504,7339504,12436,"SIDE RACK, VEHICLE B LEFT HAND",Body / Armor,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13545,4030-01-171-8254,7328241,12436,HOOK; GARGO | e:.::268 sees eel ies cleo ees ete 11,Heating / Cooling,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13546,2510-01-122-1405,7339510,12436,"TAILGATE, VEHICLE BO",Body / Armor,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13547,5315-00-733-9395,7339395,12436,"PIN, STRAIGHT, HEADED USE WITH OLD",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13548,5315-01-056-6023,MS20392-7C0125,96906,"PIN, STRAIGHT, HEADED USE WITH NEW",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13549,2540-01-126-7870,8382970,12436,CHAIN AND PIN ASSEN,Body / Armor,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13550,5340-00-733-9366,7339366,12436,"CLAMP, SYNCHRO",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13551,5306-00-088-5742,MS35751-70,96906,"BOLT, SQUARE NECK",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13552,2510-01-388-6424,12436764,12436,"BODY, CARGO TRAILER NEW STYLE, WITH",Body / Armor,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13553,9905-01-147-5836,12296614,12436,"PLATE, IDENTIFICATIO ooo",Trailer / Towing,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13554,9905-01-360-3614,12355895,12436,"PLATE, IDENTIFICATIO ooo",Trailer / Towing,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13555,9905-01-147-5837,12296615,12436,"PLATE, IDENTIFICATIO ooo",Trailer / Towing,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13556,9905-01-354-2362,12355904,12436,"PLATE, INSTRUCTION uo",Trailer / Towing,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13557,7690-01-111-2265,12302516,12436,DECAL. 2:04 0e7.5. 24s. on Ree 1,Trailer / Towing,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13558,5305-00-951-2437,MS21318-35,96906,"SCREW, DRIVE ou",Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13559,2590-01-179-9080,10944400,12436,"STABILIZER KIT, REAR REQUIRED FOR",Suspension,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13560,2590-00-439-6288,10916389,12436,"JACK, LEVELING-SUPPO 0",Suspension,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13561,9150-01-197-7690,M-10924-3-F,12436,"GREASE, AUTOMOTIVE A uu",Lubricants,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13562,2640-01-262-9517,12339497,12436,"LUBRICANT, RUN FLAT ou",Trailer / Towing,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13563,9150-00-186-6681,ALLIEDC030,12436,"LUBRICATING OIL, ENG ou",Lubricants,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13564,5330-00-467-3615,PL3-06,12436,"PAPER, GASKET oo",Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13565,9330-01-345-0507,353191,12436,"TAPE, ADHESIVE, ACRYL uu",Trailer / Towing,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13566,4710-00-200-0298,M3520-B80AO0G,12436,"TUBE, BENT, METALLIC. owe Vv",Tubing / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13567,5305-00-267-8959,N/A,12436,80204 B1821BH025F225N  21 13,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13568,5330-00-291-6658,N/A,12436,63477 F6019  10 35,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13569,6240-00-143-3159,N/A,12436,96906 MS15570-89  01 12,Lighting,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13570,5310-00-807-1469,N/A,12436,96906 MS21042-5  07 01,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13571,5310-00-810-1786,N/A,12436,96906 MS21042-6  07 09,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13572,5310-00-074-2328,N/A,12436,96906 MS21083-C7  10 16,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13573,5340-00-778-2738,N/A,12436,96906 MS21333-2  11 08,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13574,5340-00-282-7515,N/A,12436,96906 MS21333-37  04 09,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13575,5305-00-855-0964,N/A,12436,96906 MS24629-48  11 15,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13576,5315-00-236-8368,N/A,12436,96906 MS24665-436  12 03,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13577,5310-00-929-6417,N/A,12436,96906 MS24679-65  20 01,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13578,5310-00-816-6352,N/A,12436,96906 MS27111-10  12 05,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13579,5305-00-988-1723,N/A,12436,96906 MS35206-279  22 04,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13580,5305-00-988-1728,N/A,12436,96906 MS35206-287  22 04,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13581,5305-00-984-5681,N/A,12436,96906 MS35206-301  21 08,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13582,5305-00-958-0605,N/A,12436,96906 MS35207-298  07 04,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13583,5325-00-185-0001,N/A,12436,96906 MS35489-46  04 06,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13584,5310-00-043-0520,N/A,12436,96906 MS35650-3252  20 13,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13585,5310-00-723-4458,N/A,12436,96906 MS35690-404  22 02,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13586,5306-00-702-6344,N/A,12436,96906 MS35751-15  21 16,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13587,5310-00-395-2948,N/A,12436,96906 MS45904-64  04 02,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13588,2640-00-555-2829,N/A,12436,96906 MS51368-2  14 03,Trailer / Towing,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13589,5305-00-719-5209,N/A,12436,96906 MS90727-110  10 13,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13590,5310-00-057-7080,N/A,12436,96906 MS51922-29  10 14,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13591,5310-00-225-6408,N/A,12436,96906 MS51922-53  19 03,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13592,5305-00-949-6184,N/A,12436,96906 MS51975-2  10 25,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13593,5306-00-225-9096,N/A,12436,96906 MS90726-41  07 05,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13594,5305-00-710-4205,N/A,12436,96906 MS90726-99  10 06,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13595,5305-00-709-8284,N/A,12436,96906 MS90727-103  10 27,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13596,5305-00-945-6412,N/A,12436,96906 MS90727-127  16 01,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13597,5305-00-958-9428,N/A,12436,96906 MS90727-201  16 08,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13598,5305-00-709-8515,N/A,12436,96906 MS90727-88  16 07,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13599,5305-00-709-8423,N/A,12436,96906 MS90727-97  10 07,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13600,2610-01-148-1635,N/A,12436,12195 03612460  14 01,Tires / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13601,2530-01-160-0850,N/A,12436,14892 049206  09 02,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13602,2540-01-060-7031,N/A,12436,93072 10632  10 15,Body / Armor,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13603,2530-01-167-1999,N/A,12436,93072 10703  10 23,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13604,5975-01-170-3480,N/A,12436,19207 10924576  04 16,Electrical,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13605,5340-00-936-5284,N/A,12436,19207 10926073  07 07,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13606,5340-01-070-4475,N/A,12436,19207 10926074  07 03,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13607,5365-00-475-8291,N/A,12436,19207 10926075  07 02,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13608,5310-01-139-2070,N/A,12436,19207 10926094  07 08,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13609,5340-01-195-5919,N/A,12436,19207 10944399  24 04,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13610,5340-01-180-8610,N/A,12436,19207 10944402  24 03,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13611,6150-01-167-1827,N/A,12436,19207 11652180  02 01,Electrical,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13612,2540-01-154-3892,N/A,12436,19207 11675105  16 10,Body / Armor,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13613,2530-00-161-7576,N/A,12436,19207 11686267-1  09 01,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13614,2530-00-161-7575,N/A,12436,19207 11686267-2  09 01,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13615,2530-00-585-6079,N/A,12436,19207 11686277  09 05,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13616,4010-01-158-6795,N/A,12436,19207 12296386  10 30,Trailer / Towing,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13617,2530-01-138-9385,N/A,12436,19207 12313006  05 01,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13618,3040-01-139-9900,N/A,12436,19207 12313010  12 11,Drivetrain,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13619,2530-01-148-7074,N/A,12436,19207 12313012  12 12,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13620,4030-01-150-4798,N/A,12436,19207 12313041  23 09,Heating / Cooling,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13621,3110-01-165-4860,N/A,12436,19207 12313045  12 07,Bearings,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13622,3110-00-100-5303,N/A,12436,19207 12313046  12 09,Bearings,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13623,5310-01-149-0868,N/A,12436,19207 12313047  12 14,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13624,3040-01-149-5061,N/A,12436,19207 12313048  12 02,Drivetrain,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13625,5330-01-335-8878,N/A,12436,19207 12342633  13 04,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13626,5330-01-346-3806,N/A,12436,19207 12342794  13 13,Seals / Gaskets,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13627,6220-01-293-2627,N/A,12436,19207 12360870-1  01 08,Lighting,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13628,2510-01-389-0410,N/A,12436,19207 12436772  20 05,Body / Armor,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13629,2510-01-389-0414,N/A,12436,19207 12436773  20 11,Body / Armor,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13630,5340-01-151-4202,N/A,12436,19207 12441093  12 04,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13631,2530-01-154-6952,N/A,12436,11862 14035374  12 01,Brakes / Wheels,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13632,4730-00-278-8853,N/A,12436,21450 143449  11 04,Fittings / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13633,3120-01-052-1151,N/A,12436,93072 1745  10 04,Bearings,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13634,2540-01-051-6355,N/A,12436,93072 1808-1  10 03,Body / Armor,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13635,2510-01-050-7136,N/A,12436,93072 1844-2  10 24,Body / Armor,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13636,5325-00-641-1612,N/A,12436,21450 501437  21 03,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13637,5310-00-209-1761,N/A,12436,19207 5160323  10 11,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13638,5310-00-275-6635,N/A,12436,19207 5214539  10 09,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13639,5310-00-058-7226,N/A,12436,19207 587226  20 06,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13640,2590-01-131-7527,N/A,12436,93072 622794-X  10 36,Suspension,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13641,5340-01-132-1175,N/A,12436,19207 7336030  04 12,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13642,5365-00-733-9359,N/A,12436,02386 7339359  16 14,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13643,5306-00-733-7360,N/A,12436,19207 7339360  16 03,Hardware,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13644,2510-00-040-2369,N/A,12436,19207 7339474  16 06,Body / Armor,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13645,9150-01-072-8379,N/A,12436,9150-01-123-3152,Lubricants,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13646,9150-01-197-7692,N/A,12436,9150-01-197-7689,Lubricants,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13647,5640-00-103-2254,N/A,12436,"TAPE: Duct, 2 Inches Wide",Trailer / Towing,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13648,4710-00-102-0108,N/A,12436,"Fabricate from tube, part number 10943231",Tubing / Hoses,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13649,2320-01-123-6827,N/A,12436,"Truck, Cargo",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13650,2320-01-123-2671,N/A,12436,"Truck, Cargo",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13651,2320-01-123-2665,N/A,12436,"Truck, Utility",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13652,2310-01-123-2666,N/A,12436,"Truck, Ambulance",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13653,2320-01-127-5077,N/A,12436,"Truck, Shelter Carrier",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13654,2320-01-133-5368,N/A,12436,"Truck, Chassis",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13655,2320-01-158-0820,N/A,12436,"Truck, Shelter Carrier",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13656,2320-00-873-5422,N/A,12436,"M520 Truck, Cargo",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13657,2320-00-191-1310,N/A,12436,"M520 Truck, Cargo",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13658,2320-00-873-5426,N/A,12436,"M553 Truck, Wrecker",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13659,2320-00-873-5420,N/A,12436,"Servicing, 2500 gal.",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13660,2320-00-445-7250,N/A,12436,"Servicing, 2500 gal.",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13661,2320-01-010-4956,N/A,12436,handling crane,Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13662,2320-01-010-4957,N/A,12436,handling crane,Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13663,2320-01-099-6426,N/A,12436,"M977 ~=Truck, Cargo",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13664,2320-01-097-0260,N/A,12436,"M977 Truck, Cargo",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13665,2320-01-097-0249,N/A,12436,"M978 Truck, Tanker",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13666,2320-01-100-7672,N/A,12436,"M978 Truck, Tank",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13667,2320-01-097-0247,N/A,12436,"M983 Truck, Tractor",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13668,2320-01-099-6421,N/A,12436,"M983 Truck, Tractor",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13669,2320-01-097-0248,N/A,12436,"M984 Truck, Wrecker",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13670,2320-01-100-7673,N/A,12436,"M985 Truck, Cargo",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13671,2320-01-097-0261,N/A,12436,"M985 Truck, Cargo",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13672,2320-00-089-7264,N/A,12436,M746 (),Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13673,2320-00-077-1629,N/A,12436,"Truck, Utility, Shelter Carrier",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13674,2320-12-191-5422,N/A,12436,"Truck, Tractor",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13675,2320-12-191-5423,N/A,12436,"Truck, Wrecker",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13676,2320-12-191-5424,N/A,12436,"Truck, Tractor",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13677,2320-12-191-5425,N/A,12436,"Truck, Tractor",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13678,2320-00-077-1616,N/A,12436,"M35A2 Truck, Cargo",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13679,2320-00-077-1617,N/A,12436,"M35A2 Truck, Cargo",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13680,2320-00-926-0873,N/A,12436,"M35A2C Truck, Cargo",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13681,2320-00-926-0875,N/A,12436,"M35A2C Truck, Cargo",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13682,2320-00-542-5635,N/A,12436,"M35E8 Truck, Cargo",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13683,2320-00-077-1619,N/A,12436,"M36A2 Truck, Cargo",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13684,2320-00-973-4145,N/A,12436,M44A1 Truck Chassis,Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13685,2320-00-077-1620,N/A,12436,M44A2 Truck Chassis,Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13686,2320-00-077-1621,N/A,12436,M44A2 Truck Chassis,Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13687,2320-00-973-2229,N/A,12436,"M44A2 Chassis, Truck",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13688,2320-00-077-1622,N/A,12436,"M45A2 Chassis, Truck",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13689,2320-00-077-1623,N/A,12436,M45A2 Truck Chassis,Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13690,2320-00-077-1628,N/A,12436,"M46A2 Chassis, Truck",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13691,2320-00-077-1630,N/A,12436,M46A2C Truck Chassis,Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13692,2320-00-077-1632,N/A,12436,M49A1C Truck Tank,Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13693,2320-00-440-3349,N/A,12436,Gal.,Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13694,2320-00-077-1631,N/A,12436,Gal.,Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13695,2320-00-077-1633,N/A,12436,Gal.,Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13696,2320-00-077-1634,N/A,12436,M50A2 Truck Tank,Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13697,2320-00-937-4036,N/A,12436,Gal.,Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13698,2320-00-937-5264,N/A,12436,M50A3 Truck Tank,Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13699,2320-00-706-2224,N/A,12436,"M109A1 Truck, Van",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13700,2320-00-690-8365,N/A,12436,"M109A1 Truck, Van, Shop",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13701,2320-00-440-8313,N/A,12436,"M109A2 Truck, Van, Shop",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13702,2320-00-440-8308,N/A,12436,"M109A2 Truck, Van",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13703,2320-00-077-1636,N/A,12436,"M109A3 Truck, Van",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13704,2320-00-077-1637,N/A,12436,"M109A3 Truck, Van",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13705,4940-00-973-3995,N/A,12436,Repair,HMMWV Parts,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13706,4840-00-987-8799,N/A,12436,Repair,HMMWV Parts,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13707,4940-00-987-8800,N/A,12436,M185A2 Inst Rep Shop Truck,HMMWV Parts,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13708,4940-00-077-1638,N/A,12436,Repair,HMMWV Parts,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13709,4940-00-077-1639,N/A,12436,M185A3 Inst Rep Shop Truck,HMMWV Parts,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13710,2320-00-077-1640,N/A,12436,"M275A2. Truck, Tractor",Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13711,2320-00-077-1641,N/A,12436,M275A2 Truck Tractor,Complete Vehicle,0,EA,,0.0,0.0,NOS,
INV-HMMWV-13712,2320-00-077-1642,N/A,12436,"M292A2 Truck, Van, Expansible",Complete Vehicle,0,EA,,0.0,0.0,NOS,
